object_id,ra,dec,tileid,spe_context_error_flag,spe_context_warning_flag,spe_error_flag,spe_warning_flag,spe_grism,spe_npix,spe_z,spe_z_err,spe_z_rel,spe_cont_snr,spe_subclass,best_line_snr
2720490020674149984,272.0490020336527,67.4149984641909,102160061,0,32768,0,2,RGS,389,2.8816111087799072,0.0002245903160655871,0.9976108074188232,244.62652587890625,Lya_em_SB1,0.0
2720490106675838687,272.0490106551214,67.58386877931999,102160061,0,32768,0,2,RGS,176,1.2017452716827393,0.0014869454316794872,0.059571485966444016,18.542068481445312,Lya_em_SB1,6.294810771942139
2720490255675092243,272.0490255694113,67.50922431414469,102160061,0,32768,0,2,RGS,278,3.948330879211426,0.002647506073117256,0.4563091993331909,66.09693908691406,Lya_em_SB3,12.371044158935547
2720490632677245058,272.0490632787073,67.72450580395514,102160061,0,32768,0,2,RGS,467,2.8808350563049316,0.0011636244598776102,0.933016836643219,63.37242126464844,Lya_em_SB1,3.385679244995117
2720491298677235766,272.04912989366954,67.72357660427734,102160061,0,32768,0,2,RGS,468,1.1188008785247803,0.0005487289745360613,0.08474060148000717,72.38329315185547,Lya_em_Scd,5.8777570724487305
2720493397673170040,272.0493397299641,67.31700401568548,102160061,0,32768,0,2,RGS,440,4.331594467163086,0.0021275316830724478,0.24907828867435455,33.4644775390625,Lya_abs_SB3,0.0
2720494600673735278,272.0494600032823,67.37352789608926,102160061,0,32768,0,2,RGS,442,2.807795286178589,0.00026000256184488535,0.9974967837333679,461.4600524902344,Lya_em_SB1,0.0
2720494765673114493,272.04947650761517,67.31144933837693,102160061,0,32768,0,2,RGS,460,1.6825031042099,0.0008381899679079652,0.06214050203561783,nan,BX_SB1,2.8998990058898926
2720495213676067490,272.04952134516543,67.60674902889602,102160061,0,32768,0,2,RGS,212,1.2731131315231323,0.0006895502447150648,0.9971258044242859,61.79319381713867,Irr,0.0
2720495392676019703,272.0495392473371,67.60197030709305,102160061,0,32768,0,2,RGS,318,1.691100835800171,0.0006380327977240086,0.8623140454292297,10.277490615844727,Lya_abs_Scd,3.725027084350586
2720495767676864790,272.04957673266887,67.68647904911057,102160061,0,32768,0,2,RGS,442,1.4030778408050537,0.0010647173039615154,0.9828809499740601,24.976762771606445,Lya_abs_SB3,5.311479091644287
2720496464672729205,272.0496464821535,67.27292053420341,102160061,0,32768,0,2,RGS,264,1.1531896591186523,0.000588074850384146,0.621545135974884,3.012634754180908,Lya_abs_SB3,6.274386405944824
2720496673675893567,272.0496673334676,67.58935676110059,102160061,0,32768,0,2,RGS,398,0.9541402459144592,0.0005056806257925928,0.30150261521339417,59.37598419189453,BX_Scd,2.506410837173462
2720497369673494022,272.04973698423044,67.34940224633641,102160061,0,32768,0,2,RGS,466,1.2352439165115356,0.0010275907116010785,0.9595681428909302,nan,Lya_abs_SB1,12.693489074707031
2720498058676314435,272.04980583389255,67.6314435156,102160061,0,32768,0,2,RGS,188,1.460218906402588,0.0011189242359250784,0.8162094950675964,19.38954734802246,Irr,6.804981708526611
2720498501676381790,272.0498501958843,67.63817908628657,102160061,0,32768,0,2,RGS,253,1.7460137605667114,0.000821594032458961,0.09715378284454346,nan,Lya_em_SB3,8.190443992614746
2720498528675657808,272.0498528944177,67.56578084483212,102160061,0,32768,0,2,RGS,11,1.58739173412323,0.0014329057885333896,0.01584455743432045,7.096654415130615,BX_SB3,0.0
2720498857673897311,272.0498857155118,67.38973117322156,102160061,0,32768,0,2,RGS,468,2.0955028533935547,0.0002767321711871773,0.997657060623169,449.6725769042969,BX_SB1,0.0
2720500620673472785,272.0500620487083,67.34727858377757,102160061,0,32768,0,2,RGS,463,0.90837162733078,0.0014467474538832903,0.5697101354598999,6.105101585388184,Sbc,6.026768684387207
2720501064676790728,272.0501064696415,67.6790728620255,102160061,0,32768,0,2,RGS,399,2.171644926071167,0.001676799263805151,0.7975567579269409,18.702699661254883,Lya_abs_Scd,5.2306060791015625
2720502304673832126,272.0502304528,67.38321260840442,102160061,0,32768,0,2,RGS,468,4.737079620361328,0.000637703575193882,0.9329110980033875,1019.0966796875,BX_SB3,-99.0
2720503030676916885,272.0503030939021,67.69168857158866,102160061,0,32768,0,2,RGS,440,2.593944549560547,0.0009739125380292535,0.11895434558391571,23.264148712158203,Lya_em_SB1,4.928312301635742
2720503969672543420,272.05039694802826,67.25434202297694,102160061,0,32768,0,2,RGS,404,0.5884367227554321,0.000294098979793489,0.10837602615356445,100.40800476074219,Sbc,2.315859079360962
2720504010677089885,272.05040108699336,67.70898854534923,102160061,0,32768,0,2,RGS,463,3.483259439468384,0.0008005251875147223,0.8856706023216248,117.31809997558594,Lya_em_SB3,7.543956279754639
2720505404672629340,272.0505404718995,67.26293405690848,102160061,0,32768,0,2,RGS,373,1.0537149906158447,0.0009846740867942572,0.9854550361633301,22.503929138183594,BX_Scd,1.9979183673858643
2720505913676596193,272.05059138954783,67.65961932188098,102160061,0,32768,0,2,RGS,275,1.142236351966858,0.0015303503023460507,0.9851528406143188,4.557986259460449,BX_Scd,8.663949966430664
2720506606673759025,272.05066060441345,67.37590255128424,102160061,0,32768,0,2,RGS,356,2.916703462600708,0.00013819332525599748,0.998485267162323,499.534423828125,Lya_em_SB3,9.128890991210938
2720506750673683008,272.0506750491056,67.36830084296041,102160061,0,32768,0,2,RGS,467,0.3055838346481323,9.722478716867045e-05,0.9577207565307617,1082.3172607421875,Lya_abs_SB3,0.0
2720506818673632644,272.0506818845217,67.36326442527806,102160061,0,32768,0,2,RGS,468,0.016383085399866104,0.000826989533379674,0.5969087481498718,313.8625793457031,BX_Scd,6.685220718383789
2720507073674037963,272.05070736617245,67.40379631852869,102160061,0,32768,0,2,RGS,343,0.6478152871131897,0.00010715267126215622,0.9634647369384766,312.0982360839844,Lya_abs_SB3,44.921207427978516
2720507892672531813,272.05078928740795,67.25318132164986,102160061,0,32768,0,2,RGS,351,0.5649444460868835,9.90709158941172e-05,0.971549928188324,613.3219604492188,Sbc,4.62490177154541
2720508064676291887,272.0508064404905,67.62918877609305,102160061,0,32768,0,2,RGS,122,1.471314787864685,0.0001548149302834645,0.9957467913627625,219.6231689453125,BX_Scd,0.0
2720508988674661804,272.0508988395214,67.46618043008786,102160061,0,32768,0,2,RGS,96,0.9880421757698059,0.0005917366361245513,0.9546315670013428,28.230321884155273,BX_SB3,0.0
2720511066674900564,272.0511066565323,67.49005643981499,102160061,0,32768,0,2,RGS,170,1.2522964477539062,0.0005669719539582729,0.056331656873226166,51.36861801147461,BX_Scd,10.787976264953613
2720511362677329371,272.05113622890497,67.73293711684087,102160061,0,32768,0,2,RGS,367,1.362807035446167,0.0004815028514713049,0.3918754756450653,142.85800170898438,Lya_em_Scd,0.0
2720511554674062916,272.0511554508956,67.40629165823896,102160061,0,32768,0,2,RGS,455,1.1750471591949463,0.0003739054372999817,0.0721479132771492,170.6997528076172,Lya_em_Scd,2.0032808780670166
2720511866674901747,272.0511866841332,67.49017472079437,102160061,0,32768,0,2,RGS,168,1.732864499092102,0.0008343344670720398,0.15919388830661774,62.10252380371094,BX_SB3,0.0
2720512249672827168,272.05122498746397,67.28271687382625,102160061,0,32768,0,2,RGS,415,0.828782320022583,0.00018501524755265564,0.986294686794281,269.8492736816406,BX_Scd,6.121844291687012
2720512340673646740,272.05123409578937,67.36467400193472,102160061,0,32768,0,2,RGS,462,0.2027977854013443,9.196379687637091e-05,0.948710024356842,4694.3076171875,Sbc,19.42666244506836
2720512500675412807,272.05125006174336,67.54128072812115,102160061,0,32768,0,2,RGS,220,1.334389328956604,0.0012993445852771401,0.8050941228866577,16.398313522338867,BX_SB3,2.6282050609588623
2720512666675840160,272.0512666920804,67.58401608177569,102160061,0,32768,0,2,RGS,106,1.0979282855987549,0.0014680161839351058,0.130789652466774,15.76795768737793,BX_SB3,7.119712829589844
2720512857673877059,272.05128576946925,67.38770592604685,102160061,0,32768,0,2,RGS,468,0.5215815901756287,0.0002982552396133542,0.27100512385368347,75.77903747558594,Lya_abs_SB3,6.0232954025268555
2720513243674895418,272.05132437202997,67.48954181679493,102160061,0,32768,0,2,RGS,148,1.3877471685409546,0.0011943104909732938,0.1856955885887146,18.05204963684082,BX_Scd,0.0
2720514288676923527,272.0514288140002,67.6923527089944,102160061,0,32768,0,2,RGS,445,3.218376398086548,0.001717821229249239,0.9984172582626343,106.08243560791016,BX_Scd,0.0
2720514803675119762,272.05148035204235,67.51197629041756,102160061,0,32768,0,2,RGS,348,3.401521682739258,0.0014404599787667394,0.7528730034828186,34.699615478515625,Lya_em_SB1,0.0
2720516576676934099,272.0516576429085,67.6934099388659,102160061,0,32768,0,2,RGS,445,2.817326545715332,0.0006824086303822696,0.9784050583839417,162.04205322265625,BX_Scd,0.0
2720516654673988152,272.05166541475353,67.39881529496206,102160061,0,32768,0,2,RGS,454,0.3057143986225128,0.00026064625126309693,0.8939037322998047,242.5621795654297,Lya_abs_SB3,5.878299713134766
2720518241675034137,272.05182413655893,67.50341378745317,102160061,0,32768,0,2,RGS,244,1.1657145023345947,0.0005797413177788258,0.7122881412506104,31.373308181762695,Lya_em_Scd,7.46184778213501
2720520722676254106,272.05207228009397,67.6254106851836,102160061,0,32768,0,2,RGS,180,0.33702945709228516,0.00033992782118730247,0.40047964453697205,802.9918823242188,SB2,11.688852310180664
2720522246675887581,272.0522246582665,67.58875818838447,102160061,0,32768,0,2,RGS,454,1.1141446828842163,0.001081609632819891,0.2108379602432251,66.89277648925781,BX_Scd,4.290170669555664
2720522274673393601,272.05222742952776,67.33936011520528,102160061,0,32768,0,2,RGS,468,1.3932453393936157,0.0005914282519370317,0.9877461194992065,145.93350219726562,BX_Scd,1.9729034900665283
2720522589676105566,272.0522589960088,67.6105566736461,102160061,0,32768,0,2,RGS,277,0.9436163306236267,0.0014396304031834006,0.76850426197052,6.956137180328369,BX_Scd,7.790008544921875
2720523533675924961,272.0523533169596,67.59249618887712,102160061,0,32768,0,2,RGS,241,4.1492462158203125,0.0017098066164180636,0.08325175940990448,38.853816986083984,Lya_abs_SB3,6.388518810272217
2720523628676533815,272.0523628129603,67.65338150021954,102160061,0,32768,0,2,RGS,393,1.4814680814743042,0.001568785635754466,0.995975911617279,nan,BX_SB3,0.0
2720523827675807362,272.0523827791469,67.58073623702927,102160061,0,32768,0,2,RGS,200,0.01790880411863327,0.00032700769952498376,0.5236074328422546,546.2074584960938,BX_Scd,6.164569854736328
2720524877675487729,272.05248779450733,67.54877292340022,102160061,0,32768,0,2,RGS,219,1.329958200454712,0.0008622165187261999,0.23388205468654633,44.346370697021484,BX_SB1,6.61439847946167
2720524983672535190,272.0524983818451,67.25351907635182,102160061,0,32768,0,2,RGS,72,2.453369140625,0.0004046956019010395,0.9976130723953247,116.87102508544922,Sbc,0.0
2720525421674055795,272.052542101742,67.40557959201037,102160061,0,32768,0,2,RGS,211,3.1584830284118652,0.0005587694467976689,0.9985961318016052,297.0294494628906,Lya_em_SB1,0.0
2720526496673232120,272.05264961977775,67.32321207728187,102160061,0,32768,0,2,RGS,455,0.011920824646949768,0.00021994422422721982,0.9851587414741516,1621.45263671875,BX_Scd,6.801123142242432
2720526718676114674,272.05267184882314,67.61146744783066,102160061,0,32768,0,2,RGS,310,1.8324733972549438,0.0017432078020647168,0.21329014003276825,nan,SB2,8.293915748596191
2720526742673587403,272.05267422457626,67.35874033904543,102160061,0,32768,0,2,RGS,426,2.267909049987793,0.0008069777977652848,0.18104590475559235,101.58393096923828,BX_SB1,14.674890518188477
2720526836675169661,272.05268366493397,67.51696613229477,102160061,0,32768,0,2,RGS,399,1.3355568647384644,0.0002379696670686826,0.8145191669464111,572.5348510742188,Lya_abs_SB3,2.9360294342041016
2720527507672678675,272.05275075939113,67.26786751482383,102160061,0,32768,0,2,RGS,449,1.0381659269332886,0.0013812858378514647,0.18962326645851135,22.775484085083008,Irr_Blue,3.8604843616485596
2720527762673259395,272.05277625357024,67.32593950002394,102160061,0,32768,0,2,RGS,467,1.496651291847229,0.0013189066667109728,0.17694297432899475,nan,Lya_abs_Scd,4.611425876617432
2720528550676095579,272.05285502597764,67.60955793558072,102160061,0,32768,0,2,RGS,222,0.7484861016273499,0.00021156598813831806,0.9469777345657349,172.21575927734375,BX_Scd,0.0
2720529568676678852,272.05295684576475,67.66788529802712,102160061,0,32768,0,2,RGS,468,1.627545952796936,0.00011888817243743688,0.9887513518333435,1252.8013916015625,BX_Scd,7.788722038269043
2720530249677167388,272.05302496231656,67.71673884831982,102160061,0,32768,0,2,RGS,430,1.0814199447631836,0.0005358952330425382,0.9892295002937317,70.29718780517578,BX_Scd,9.780621528625488
2720531065674013997,272.05310655765396,67.40139976679335,102160061,0,32768,0,2,RGS,465,1.413433313369751,0.0006441012374125421,0.1346099078655243,173.41477966308594,BX_SB3,5.324029922485352
2720532088672647855,272.0532088156716,67.26478551111877,102160061,0,32768,0,2,RGS,444,0.3398401737213135,0.0010547051206231117,0.2742628753185272,67.5765380859375,Lya_abs_SB3,0.0
2720532241674364071,272.05322410081357,67.43640710601531,102160061,0,32768,0,2,RGS,243,3.725391149520874,0.0004424189974088222,0.984688401222229,169.93687438964844,Lya_em_SB1,0.0
2720532755677297621,272.0532755087147,67.72976213149732,102160061,0,32768,0,2,RGS,438,0.655247151851654,0.00023055210476741195,0.9570391774177551,182.18167114257812,Lya_abs_SB3,21.5759334564209
2720534025677334598,272.0534025602442,67.73345987702915,102160061,0,32768,0,2,RGS,372,1.5257810354232788,0.0007792669930495322,0.9955665469169617,126.73278045654297,Lya_em_SB1,5.376635551452637
2720534318674124001,272.05343180099356,67.41240011836254,102160061,0,32768,0,2,RGS,406,4.674885272979736,0.0010581486858427525,0.9317562580108643,83.21817016601562,BX_Scd,44.64741516113281
2720534674676974900,272.0534674028952,67.69749008917532,102160061,0,32768,0,2,RGS,282,3.267594575881958,0.00046686141286045313,0.9338817596435547,10.229706764221191,BX_Scd,0.0
2720534782673819260,272.05347820720385,67.3819260088076,102160061,0,32768,0,2,RGS,468,0.6061666011810303,7.654175715288147e-05,0.9610546827316284,893.556396484375,BX_Scd,4.646914005279541
2720534879677393585,272.05348795609154,67.73935858017698,102160061,0,32768,0,2,RGS,427,0.4865385890007019,0.00024887704057618976,0.05558060482144356,286.49725341796875,BX_Scd,2.2405316829681396
2720536175675388051,272.05361753804846,67.53880519409438,102160061,0,32768,0,2,RGS,234,1.1296343803405762,0.00040481440373696387,0.2104921042919159,110.67070770263672,BX_SB1,0.0
2720536229676187323,272.0536229951214,67.61873236497985,102160061,0,32768,0,2,RGS,149,1.3569073677062988,0.00042289195698685944,0.9871975183486938,112.9600830078125,BX_Scd,0.0
2720536425673949797,272.0536425084971,67.39497978229687,102160061,0,32768,0,2,RGS,411,0.5203648209571838,0.00027654788573272526,0.946079432964325,116.70709991455078,Sbc,14.48844051361084
2720538297674062464,272.0538297246351,67.40624647755592,102160061,0,32768,0,2,RGS,422,0.530432403087616,0.00014224326878320426,0.9654824733734131,279.8197326660156,Lya_em_SB3,4.475061893463135
2720541603673273233,272.05416035401197,67.32732336333522,102160061,0,32768,0,2,RGS,418,2.2921812534332275,0.0003060948511119932,0.9978512525558472,50.45187759399414,Irr_Blue,16.063922882080078
2720541759674966318,272.0541759781758,67.49663185924882,102160061,0,32768,0,2,RGS,185,1.6937932968139648,0.002174660097807646,0.11741054803133011,39.81402587890625,BX_SB3,0.0
2720541802674399836,272.0541802355791,67.43998361219123,102160061,0,32768,0,2,RGS,301,4.914165019989014,0.001650788588449359,0.7202304005622864,246.0899200439453,BX_SB3,9.25369644165039
2720542691675903741,272.0542691993241,67.59037417097436,102160061,0,32768,0,2,RGS,383,1.0353144407272339,0.000479732669191435,0.1598241925239563,66.70880889892578,Lya_em_SB1,4.705266952514648
2720543006672871139,272.05430068408606,67.28711393758466,102160061,0,32768,0,2,RGS,417,3.6928980350494385,0.0011457938235253096,0.8200836181640625,36.08436584472656,Sbc,2.714752674102783
2720543246673873985,272.0543246976128,67.38739851264903,102160061,0,32768,0,2,RGS,375,2.656660556793213,0.0002554843667894602,0.9978600144386292,141.3389129638672,Lya_abs_SB3,5.117885589599609
2720543663673622055,272.0543663290684,67.3622055832345,102160061,0,32768,0,2,RGS,468,4.021608829498291,0.0009003255399875343,0.7505908608436584,176.7124481201172,BX_Scd,4.57546854019165
2720543740675487425,272.0543740381038,67.54874258246704,102160061,0,32768,0,2,RGS,103,0.9139139652252197,0.0004272465012036264,0.9874259233474731,5.144196510314941,BX_Scd,0.0
2720544783673876060,272.0544783108813,67.38760605423046,102160061,0,32768,0,2,RGS,459,2.8781192302703857,0.0005788267008028924,0.9981497526168823,141.87271118164062,BX_Scd,0.0
2720545003675518843,272.0545003847313,67.55188431930661,102160061,0,32768,0,2,RGS,153,0.9401209950447083,0.0012941636377945542,0.5433244109153748,16.20206642150879,Lya_em_Scd,6.593225955963135
2720545074673755707,272.05450743793693,67.37557075357317,102160061,0,32768,0,2,RGS,173,1.9047586917877197,0.00021838763495907187,0.9973504543304443,197.31298828125,Irr_Blue,0.0
2720546874673586128,272.0546874503658,67.35861283339975,102160061,0,32768,0,2,RGS,463,1.4690916538238525,0.0007143792463466525,0.10772868245840073,124.48601531982422,Lya_em_SB1,10.088552474975586
2720547136675375242,272.05471363854747,67.53752426743674,102160061,0,32768,0,2,RGS,222,1.0619462728500366,0.0006465760525316,0.08236104995012283,75.08841705322266,Lya_em_SB1,2.8611488342285156
2720547346673406817,272.0547346805864,67.34068174867957,102160061,0,32768,0,2,RGS,340,1.5066578388214111,0.0004630053590517491,0.9204703569412231,92.0554428100586,Lya_em_SB3,6.1521897315979
2720548290677282406,272.05482908087765,67.7282406883691,102160061,0,32768,0,2,RGS,313,2.7275469303131104,0.00032790214754641056,0.9936398863792419,315.8265686035156,BX_Scd,8.849984169006348
2720548486673754178,272.05484865722633,67.37541780651806,102160061,0,32768,0,2,RGS,467,1.3385950326919556,8.170801447704434e-05,0.9871366024017334,578.133056640625,BX_Scd,41.991859436035156
2720548489674036876,272.05484895971614,67.4036876303356,102160061,0,32768,0,2,RGS,455,1.45333993434906,0.0003168917610310018,0.9875326752662659,242.41366577148438,BX_SB3,0.0
2720548564673831972,272.0548564652646,67.38319727038089,102160061,0,32768,0,2,RGS,467,1.3028565645217896,0.0005099279223941267,0.981590747833252,171.2504425048828,BX_Scd,2.961636543273926
2720548800677361669,272.05488001119915,67.73616692113808,102160061,0,32768,0,2,RGS,412,0.9250469207763672,0.0003195941390004009,0.12395041435956955,97.39276885986328,BX_SB1,7.214244842529297
2720549797675033421,272.05497979348024,67.50334217385893,102160061,0,32768,0,2,RGS,220,1.3218176364898682,0.0009755878709256649,0.9798648357391357,47.79330825805664,BX_SB3,10.004278182983398
2720550363676264639,272.055036357553,67.62646396187556,102160061,0,32768,0,2,RGS,172,3.056215286254883,0.0002473816857673228,0.9986119270324707,501.9299621582031,Lya_em_SB1,0.0
2720550604675922006,272.05506045262956,67.59220062789713,102160061,0,32768,0,2,RGS,267,1.34609055519104,0.0005501983687281609,0.12545320391654968,45.934844970703125,Lya_em_SB1,0.0
2720552389673231362,272.0552389262161,67.32313621971946,102160061,0,32768,0,2,RGS,424,0.9996063113212585,0.0007258920231834054,0.10851126909255981,8.511783599853516,Lya_em_SB3,0.0
2720555271672637012,272.05552719809646,67.26370123580017,102160061,0,32768,0,2,RGS,373,1.2019654512405396,0.00047780980821698904,0.3241187036037445,13.669530868530273,Lya_abs_Scd,5.977266311645508
2720556548673629809,272.0556548357958,67.36298095458955,102160061,0,32768,0,2,RGS,468,0.5851044654846191,0.00016741502622608095,0.7852881550788879,293.5990295410156,Sbc,2.7657971382141113
2720556590673664118,272.055659034442,67.36641183281905,102160061,0,32768,0,2,RGS,468,2.5045087337493896,0.0005442336550913751,0.995079517364502,259.4923400878906,SB2,14.900106430053711
2720557041673143988,272.05570410241944,67.31439889509168,102160061,0,32768,0,2,RGS,468,1.2879365682601929,0.0011132066138088703,0.9855523705482483,12.188015937805176,Lya_abs_Scd,8.897100448608398
2720558198673227533,272.05581988109003,67.32275339883424,102160061,0,32768,0,2,RGS,467,1.840699553489685,0.0024525360204279423,0.11897123605012894,15.575787544250488,Lya_em_SB1,4.309457778930664
2720558377674673169,272.0558377930893,67.46731699609433,102160061,0,32768,0,2,RGS,83,1.764750361442566,0.003214859636500478,0.25285229086875916,14.163681983947754,Lya_em_Scd,0.0
2720561842672835665,272.05618422535036,67.2835665199385,102160061,0,32768,0,2,RGS,439,0.8022760152816772,0.00018207752145826817,0.6291190385818481,373.8564453125,BX_SB3,10.614960670471191
2720563038677133877,272.0563038420241,67.71338774353555,102160061,0,32768,0,2,RGS,467,1.6058275699615479,0.0007544614491052926,0.6773077249526978,21.243391036987305,Sbc,5.1566386222839355
2720564432675491444,272.0564432481231,67.54914446327659,102160061,0,32768,0,2,RGS,284,1.540727138519287,0.0007081101066432893,0.9389196038246155,99.46665954589844,BX_Scd,4.427389621734619
2720564827674629541,272.0564827434572,67.462954173675,102160061,0,32768,0,2,RGS,450,1.0644221305847168,0.0018867814214900136,0.30971649289131165,6.144377708435059,Lya_em_SB1,5.244230270385742
2720564991674809789,272.05649914059956,67.48097898788049,102160061,0,32768,0,2,RGS,260,1.26743745803833,0.000978427124209702,0.257738322019577,19.54033660888672,Irr_Blue,8.986444473266602
2720565221673550526,272.0565221617695,67.35505263102065,102160061,0,32768,0,2,RGS,420,2.516444206237793,0.0004449045518413186,0.9976175427436829,86.28675079345703,BX_Scd,5.411102294921875
2720566542674843455,272.0566542709217,67.48434559974437,102160061,0,32768,0,2,RGS,225,1.8014869689941406,0.0004667513712774962,0.1187654510140419,147.29559326171875,BX_SB3,0.0
2720566682672562455,272.0566682304431,67.25624559432029,102160061,0,32768,0,2,RGS,176,2.301082134246826,0.0009141306509263813,0.13410815596580505,97.637451171875,Irr,10.885089874267578
2720566901673071242,272.0566901458099,67.30712429055839,102160061,0,32768,0,2,RGS,408,0.6106701493263245,0.000281546323094517,0.2663840055465698,115.91665649414062,BX_Scd,11.003541946411133
2720567213672669981,272.0567213993783,67.26699818178841,102160061,0,32768,0,2,RGS,437,1.032873511314392,0.0015728493453934789,0.9722146391868591,nan,Lya_em_SB1,3.3957269191741943
2720567983674269481,272.05679835040155,67.42694813154047,102160061,0,32768,0,2,RGS,383,1.6699248552322388,0.0011177294654771686,0.9970948696136475,46.39954376220703,BX_Scd,2.683173656463623
2720568614676634322,272.05686148463514,67.66343220081546,102160061,0,32768,0,2,RGS,413,2.357008695602417,0.0007548241992481053,0.9977182149887085,85.60979461669922,SB2,4.382135391235352
2720570306675133664,272.0570306412272,67.5133664004354,102160061,0,32768,0,2,RGS,327,3.3147971630096436,0.0008121766149997711,0.9976078271865845,83.4720458984375,Lya_em_SB1,0.0
2720570352675226465,272.0570352200839,67.5226465059905,102160061,0,32768,0,2,RGS,427,0.011516137048602104,0.0003735664940904826,0.24711397290229797,231.72352600097656,BX_Scd,1.6048790216445923
2720571254675142936,272.0571254029264,67.51429368542914,102160061,0,32768,0,2,RGS,390,0.6539234519004822,0.0003416815015953034,0.9938787817955017,132.73028564453125,BX_Scd,0.0
2720571902675744785,272.057190274184,67.57447858453274,102160061,0,32768,0,2,RGS,166,1.1650649309158325,0.000831924204248935,0.09694954752922058,34.60540771484375,BX_Scd,7.357591152191162
2720572972674893444,272.0572972356159,67.48934448331586,102160061,0,32768,0,2,RGS,136,1.0741477012634277,0.001261162105947733,0.06742870062589645,20.055727005004883,Lya_abs_Scd,0.0
2720575501677407624,272.05755013380855,67.74076242752001,102160061,0,32768,0,2,RGS,412,1.2950401306152344,0.00019002419139724225,0.987999439239502,140.55599975585938,BX_SB3,36.42280578613281
2720576162673834565,272.05761625702445,67.38345654977239,102160061,0,32768,0,2,RGS,468,0.3577790856361389,0.000992058077827096,0.9262158274650574,272.150146484375,SB2,6.803328990936279
2720576477672880821,272.057647726164,67.2880821068015,102160061,0,32768,0,2,RGS,410,2.8104615211486816,0.0014599047135561705,0.9972274899482727,51.689754486083984,Lya_em_SB1,3.3277504444122314
2720577915676007641,272.0577915131372,67.6007641530212,102160061,0,32768,0,2,RGS,347,1.2615498304367065,0.0005938870599493384,0.16034415364265442,53.43647003173828,Lya_abs_SB3,5.433183193206787
2720578264674676318,272.0578264193951,67.4676318525748,102160061,0,32768,0,2,RGS,170,0.8931655883789062,0.0006479240255430341,0.3710474967956543,34.44888687133789,Lya_abs_SB3,33.27585220336914
2720578811675352932,272.05788114980163,67.53529322602482,102160061,0,32768,0,2,RGS,201,0.29427453875541687,0.0009571427362971008,0.9151734709739685,481.4688415527344,Sbc,0.0
2720579498676453896,272.05794988390824,67.64538969906579,102160061,0,32768,0,2,RGS,339,0.7491856217384338,0.000761804694775492,0.7319125533103943,61.02831268310547,Lya_em_SB3,0.0
2720579896673580487,272.05798963933887,67.35804870299698,102160061,0,32768,0,2,RGS,249,2.0656216144561768,0.0003329667670186609,0.9962096214294434,80.54808807373047,Lya_abs_SB3,0.0
2720579911677506877,272.05799117957184,67.750687738016,102160061,0,32768,0,2,RGS,320,0.5954412221908569,0.0002549123310018331,0.9436297416687012,193.00074768066406,Sbc,21.246509552001953
2720580194675447259,272.0580194430961,67.54472593076298,102160061,0,32768,0,2,RGS,248,1.580673336982727,0.0016986377304419875,0.15085485577583313,34.475364685058594,Irr,0.0
2720582423673739118,272.0582423445227,67.37391181487276,102160061,0,32768,0,2,RGS,321,2.0561327934265137,0.00037245365092530847,0.9974440336227417,150.4943084716797,Lya_abs_Scd,4.834776878356934
2720583780673162089,272.05837809258963,67.31620891486817,102160061,0,32768,0,2,RGS,440,1.5708853006362915,0.0025087641552090645,0.9004584550857544,nan,BX_SB1,2.55499267578125
2720584122674103986,272.05841221664144,67.4103986055367,102160061,0,32768,0,2,RGS,455,4.7854743003845215,0.004584804177284241,0.9431468844413757,26.927547454833984,BX_Scd,-99.0
2720585304674038182,272.058530494325,67.40381824702376,102160061,0,32768,0,2,RGS,465,2.6047425270080566,0.000284633511910215,0.9879234433174133,256.2487487792969,SB2,4.195686340332031
2720586780673539401,272.0586780552766,67.35394019642047,102160061,0,32768,0,2,RGS,468,2.4430246353149414,0.0008631512173451483,0.9934954643249512,108.28692626953125,BX_SB3,12.218059539794922
2720587441673932624,272.0587441881668,67.39326242821545,102160061,0,32768,0,2,RGS,467,2.6904571056365967,0.0005007772706449032,0.9975274205207825,264.7154235839844,Lya_em_SB1,17.270938873291016
2720587562676197212,272.0587562371325,67.61972123387713,102160061,0,32768,0,2,RGS,154,4.917122840881348,0.0021977077703922987,0.6208592653274536,173.34286499023438,BX_Scd,0.0
2720587703673541294,272.0587703587287,67.35412940156748,102160061,0,32768,0,2,RGS,319,2.2905354499816895,0.0009776160586625338,0.9919867515563965,51.68678283691406,Lya_em_Scd,0.0
2720587813676367129,272.0587813478205,67.63671295516731,102160061,0,32768,0,2,RGS,309,1.1791836023330688,0.0008024260750971735,0.22974848747253418,28.822280883789062,Lya_abs_SB3,6.831567764282227
2720587853677235119,272.0587853238362,67.72351191086271,102160061,0,32768,0,2,RGS,468,2.8975584506988525,0.0011686086654663086,0.9956747889518738,76.21720123291016,Lya_em_SB1,4.085698127746582
2720588172672621849,272.0588172106993,67.26218497300532,102160061,0,32768,0,2,RGS,400,1.046539545059204,0.0008351678843609989,0.3333698511123657,62.464290618896484,Lya_em_SB3,5.310375690460205
2720588226673076849,272.05882260951904,67.30768493617158,102160061,0,32768,0,2,RGS,437,0.9213927984237671,0.0004726525512523949,0.9888108968734741,35.773799896240234,BX_Scd,7.183946132659912
2720589388672796762,272.05893889678975,67.27967625227757,102160061,0,32768,0,2,RGS,459,1.0576207637786865,0.0012170043773949146,0.964051365852356,38.18202209472656,BX_Scd,3.5538313388824463
